filename,score
AF1441.jpg,2.95
AF1450.jpg,2.766667
AM786.jpg,2.916667
CF731.jpg,3.7
CM694.jpg,4.2
CM658.jpg,3.45
CF305.jpg,3.9
AM1612.jpg,3.9
AM1355.jpg,2.8
AF742.jpg,2.616667
CM18.jpg,2.583333
CM102.jpg,2.866667
AF94.jpg,2.866667
AM678.jpg,3.1
CF736.jpg,4.083333
AF1626.jpg,3.066667
AF1341.jpg,2.233333
AF1683.jpg,4.333333
AM402.jpg,2.6
AF315.jpg,3.2
AF1863.jpg,3.5
CM526.jpg,2.866667
AF783.jpg,4.316667
AM1910.jpg,3.466667
AM1563.jpg,3.0
CM575.jpg,2.666667
CM335.jpg,3.0
AM1485.jpg,2.466667
CF36.jpg,2.866667
CF62.jpg,2.166667
AF908.jpg,3.066667
AM556.jpg,2.9
CM417.jpg,2.5
CM653.jpg,4.4
AM120.jpg,4.433333
AM1256.jpg,2.766667
AM1437.jpg,3.2
AF994.jpg,3.666667
AM502.jpg,2.633333
CF718.jpg,3.95
AM1036.jpg,1.983333
CF570.jpg,3.183333
AF1959.jpg,1.033333
AM1591.jpg,4.35
AM1576.jpg,4.316667
AM783.jpg,2.65
CF541.jpg,3.7
AF1482.jpg,3.316667
AF1283.jpg,4.333333
AM127.jpg,3.9
CF629.jpg,3.583333
AF1611.jpg,3.333333
AM719.jpg,2.966667
AF174.jpg,2.083333
AF44.jpg,2.783333
AF1761.jpg,3.883333
AF1463.jpg,2.933333
AM667.jpg,2.966667
AM773.jpg,2.45
AM1632.jpg,3.95
AF1029.jpg,3.95
CM726.jpg,3.433333
AM1063.jpg,2.016667
AM157.jpg,3.666667
AF495.jpg,2.533333
CM580.jpg,2.366667
CF646.jpg,3.883333
AM701.jpg,1.983333
AM8.jpg,4.35
CM81.jpg,2.733333
AM1373.jpg,2.066667
AF1875.jpg,2.233333
AM703.jpg,2.716667
AM1081.jpg,2.166667
AM1272.jpg,2.05
AM379.jpg,2.2
AF1243.jpg,2.2
AM1511.jpg,2.416667
AF105.jpg,4.033333
AM603.jpg,2.616667
AF689.jpg,2.533333
AF1698.jpg,3.25
AM506.jpg,2.55
CM445.jpg,3.95
AM274.jpg,4.0
AF462.jpg,2.65
CF419.jpg,2.35
AF106.jpg,3.033333
AM365.jpg,2.783333
AF1672.jpg,3.2
CF561.jpg,4.083333
AM1456.jpg,2.85
AF342.jpg,2.683333
AM1366.jpg,2.8
AF1371.jpg,3.633333
AF707.jpg,2.066667
AM1209.jpg,2.466667
CM515.jpg,2.616667
CF212.jpg,2.4
AF1039.jpg,4.2
AF971.jpg,4.1
AF415.jpg,2.55
CM389.jpg,2.466667
AM1746.jpg,4.216667
CM249.jpg,2.583333
AF1853.jpg,1.883333
CF135.jpg,2.016667
AF134.jpg,2.316667
CF632.jpg,3.666667
AM334.jpg,2.533333
AM936.jpg,2.283333
AM218.jpg,4.016667
AF1597.jpg,3.75
CM485.jpg,3.783333
AF1722.jpg,3.4
AM928.jpg,2.55
AF1115.jpg,4.016667
CF120.jpg,2.55
AM1526.jpg,2.916667
AM1872.jpg,3.266667
AF1246.jpg,3.066667
CM623.jpg,2.116667
AF1109.jpg,3.883333
CM525.jpg,2.866667
AM584.jpg,1.966667
AM167.jpg,2.533333
CF229.jpg,2.666667
CF499.jpg,2.366667
AF1103.jpg,3.05
AM1862.jpg,3.966667
AM1881.jpg,3.683333
AM643.jpg,2.95
AM1882.jpg,2.85
AM1159.jpg,2.7
CM370.jpg,2.45
AM1320.jpg,2.25
AM51.jpg,3.75
CF389.jpg,2.066667
AM1455.jpg,1.75
CM531.jpg,3.333333
AM630.jpg,3.05
AF1395.jpg,3.816667
AF16.jpg,2.1
CM15.jpg,2.683333
AF1769.jpg,3.833333
CM654.jpg,3.616667
CF562.jpg,4.0
AF876.jpg,2.75
CF494.jpg,2.183333
AF426.jpg,2.366667
CF277.jpg,2.033333
AM896.jpg,2.3
CM248.jpg,1.883333
CM600.jpg,2.5
AM276.jpg,2.583333
AM1010.jpg,2.25
AM1601.jpg,3.966667
AF1541.jpg,3.55
AF38.jpg,2.316667
CF224.jpg,2.866667
CF507.jpg,2.75
CF540.jpg,3.55
AF244.jpg,4.216667
CF634.jpg,4.633333
AF824.jpg,2.283333
CF643.jpg,2.966667
AF773.jpg,2.516667
AF828.jpg,2.283333
AM1459.jpg,3.2
AF1942.jpg,2.466667
AM1559.jpg,2.716667
CM447.jpg,2.683333
AM1439.jpg,2.516667
AF1185.jpg,2.616667
CF571.jpg,3.633333
AM688.jpg,1.933333
AM1052.jpg,2.5
AM1509.jpg,1.85
CF112.jpg,2.783333
CM523.jpg,2.816667
AF933.jpg,3.983333
CM223.jpg,3.95
AF359.jpg,2.083333
CF676.jpg,3.483333
AF1252.jpg,3.383333
CF219.jpg,2.15
AF13.jpg,3.35
AM741.jpg,2.616667
AF1220.jpg,2.833333
AM1381.jpg,2.666667
AF781.jpg,2.516667
AF425.jpg,2.466667
AM1932.jpg,3.0
AF60.jpg,2.716667
AM1083.jpg,2.7
AF1204.jpg,2.8
AM658.jpg,2.55
AF1080.jpg,3.916667
AM290.jpg,2.2
AM1120.jpg,2.516667
AF1999.jpg,2.733333
AM1783.jpg,3.166667
CF470.jpg,3.75
CM89.jpg,2.666667
CM332.jpg,3.966667
AM1725.jpg,3.25
AM1844.jpg,2.733333
AF1433.jpg,3.216667
AF1943.jpg,3.666667
AF1938.jpg,2.216667
AF709.jpg,2.816667
AF866.jpg,2.383333
CF447.jpg,3.0
AF6.jpg,1.566667
CM683.jpg,3.366667
AM285.jpg,2.883333
AF1941.jpg,3.133333
CF371.jpg,2.75
AF446.jpg,3.05
AF1488.jpg,3.85
AF1774.jpg,3.016667
AM1679.jpg,4.1
AM1731.jpg,3.666667
AF149.jpg,2.35
AM1529.jpg,3.166667
AM1334.jpg,2.1
AF676.jpg,2.6
AM810.jpg,2.616667
CF56.jpg,2.383333
CM487.jpg,2.483333
CF583.jpg,4.183333
AM1809.jpg,3.083333
CM21.jpg,3.05
CM723.jpg,3.2
AM295.jpg,2.55
AF1131.jpg,3.066667
AM89.jpg,3.016667
AF1675.jpg,4.5
CF409.jpg,2.766667
CM415.jpg,2.883333
AM1516.jpg,2.183333
AM1878.jpg,3.95
AM1766.jpg,3.666667
AF670.jpg,3.05
AF22.jpg,2.416667
AM394.jpg,1.816667
AF1677.jpg,3.25
AF931.jpg,2.666667
AM1869.jpg,3.116667
AM1309.jpg,2.7
CM562.jpg,3.683333
CF11.jpg,4.366667
CF735.jpg,4.216667
AM864.jpg,2.85
CF530.jpg,2.766667
AM871.jpg,2.3
AF1829.jpg,2.85
CF526.jpg,3.166667
AF11.jpg,2.316667
AM1785.jpg,3.0
AM758.jpg,2.866667
AM1194.jpg,2.733333
CF626.jpg,3.316667
AM435.jpg,2.183333
AF1978.jpg,3.916667
CF291.jpg,3.3
AF1384.jpg,3.966667
AM1347.jpg,2.483333
CF316.jpg,2.9
AM1710.jpg,4.066667
CF522.jpg,2.9
AM624.jpg,2.3
AF1946.jpg,1.7
AF542.jpg,3.116667
AF570.jpg,2.383333
AM1789.jpg,3.316667
AF1692.jpg,4.25
AM82.jpg,2.916667
AM770.jpg,2.166667
CF612.jpg,4.066667
AF211.jpg,2.433333
AF1527.jpg,3.833333
CF439.jpg,2.683333
AM1845.jpg,3.683333
AM330.jpg,2.783333
CM490.jpg,3.416667
AF719.jpg,2.233333
AF815.jpg,1.316667
CF458.jpg,2.666667
AM344.jpg,2.133333
CM269.jpg,2.5
AF1517.jpg,3.433333
AM1339.jpg,2.266667
CM100.jpg,2.833333
AF3.jpg,3.183333
AM158.jpg,2.583333
AF158.jpg,2.516667
AF1897.jpg,3.95
AM768.jpg,2.916667
AM176.jpg,2.3
AF434.jpg,3.0
CM748.jpg,3.716667
AF1329.jpg,3.416667
AF108.jpg,2.783333
CF257.jpg,2.933333
AM1276.jpg,2.166667
CF309.jpg,4.1
AF1642.jpg,2.8
AF1738.jpg,2.816667
CF586.jpg,4.183333
AF921.jpg,4.1
CM650.jpg,4.45
CM326.jpg,2.016667
CM49.jpg,2.466667
CF202.jpg,2.733333
AF840.jpg,3.733333
AM1754.jpg,3.733333
CF197.jpg,2.75
AF1223.jpg,2.133333
AF874.jpg,2.766667
AM1192.jpg,2.883333
AF769.jpg,2.583333
AF1464.jpg,3.433333
AM1698.jpg,4.4
AM1176.jpg,1.95
AM37.jpg,3.066667
CM356.jpg,2.433333
CM687.jpg,3.616667
AF1000.jpg,3.966667
CM710.jpg,4.433333
CM41.jpg,4.283333
AM919.jpg,2.583333
AF480.jpg,3.116667
CM457.jpg,3.2
AF973.jpg,3.0
AM1560.jpg,2.833333
AM1571.jpg,3.666667
CF365.jpg,3.6
AF1627.jpg,3.766667
AM23.jpg,3.633333
AM207.jpg,2.416667
AM410.jpg,2.466667
CM376.jpg,3.116667
CF672.jpg,3.25
AM199.jpg,3.883333
AM503.jpg,2.933333
AF1317.jpg,4.033333
CF703.jpg,4.066667
AM1861.jpg,2.583333
AF241.jpg,1.983333
AF1297.jpg,3.383333
CF695.jpg,4.316667
AM1283.jpg,2.983333
AF1099.jpg,4.183333
AM764.jpg,3.083333
CM252.jpg,3.083333
CF549.jpg,4.416667
AM745.jpg,2.9
AF1824.jpg,1.983333
AM853.jpg,2.233333
AF1751.jpg,3.65
AF1607.jpg,3.433333
CF697.jpg,3.383333
AF221.jpg,2.433333
AF409.jpg,4.183333
AF1213.jpg,3.433333
CM681.jpg,3.9
AF567.jpg,3.5
AF831.jpg,2.383333
CM119.jpg,2.816667
CF327.jpg,2.716667
AM869.jpg,2.15
AM1984.jpg,4.183333
AM1280.jpg,2.783333
AF1839.jpg,4.266667
AM1713.jpg,3.05
CM54.jpg,3.133333
AF1648.jpg,3.2
AM1846.jpg,2.366667
AF215.jpg,2.533333
CF208.jpg,2.616667
AF1346.jpg,3.616667
AM1171.jpg,2.466667
CM251.jpg,3.7
CF405.jpg,3.383333
CM138.jpg,2.0
AF240.jpg,3.066667
AF1343.jpg,3.616667
CF501.jpg,2.45
AM1678.jpg,4.0
CF430.jpg,2.3
CF195.jpg,2.733333
CF204.jpg,3.15
AF1650.jpg,3.2
AF786.jpg,2.85
AF78.jpg,2.65
CM731.jpg,3.983333
AM1318.jpg,2.65
CM281.jpg,3.133333
CF106.jpg,2.9
AF489.jpg,2.3
AF310.jpg,2.483333
AF1570.jpg,2.5
CF262.jpg,2.816667
AF1149.jpg,3.5
AM653.jpg,2.766667
AF728.jpg,1.616667
CM502.jpg,2.516667
AF1785.jpg,3.516667
AM1155.jpg,2.666667
AF1034.jpg,3.05
AM691.jpg,2.516667
AM1190.jpg,3.05
AF1011.jpg,3.1
CM287.jpg,3.016667
AM1230.jpg,2.583333
CF532.jpg,3.033333
AM623.jpg,2.783333
AF251.jpg,2.7
AM1871.jpg,2.95
AF1981.jpg,3.766667
CF180.jpg,3.316667
AM1356.jpg,2.383333
CF28.jpg,4.3
AM1537.jpg,2.5
CM510.jpg,2.716667
AM1187.jpg,2.833333
AF403.jpg,2.633333
AF156.jpg,2.483333
CM107.jpg,3.083333
CM105.jpg,2.666667
AM912.jpg,2.65
AM1650.jpg,4.1
AM551.jpg,2.016667
AF1936.jpg,3.483333
AM1076.jpg,2.716667
AM878.jpg,2.566667
AF522.jpg,2.3
CM361.jpg,2.566667
CF12.jpg,4.083333
AF136.jpg,2.316667
AM892.jpg,2.35
AM1582.jpg,3.666667
AM1315.jpg,2.433333
AM955.jpg,2.666667
AF1215.jpg,3.183333
CF461.jpg,2.7
AM861.jpg,2.6
AF1921.jpg,2.466667
CF321.jpg,1.933333
AM1653.jpg,3.183333
AF1421.jpg,3.166667
AF1694.jpg,3.65
AF787.jpg,2.366667
AF181.jpg,2.9
AM1229.jpg,2.566667
AM1174.jpg,2.433333
CF489.jpg,2.666667
CF152.jpg,2.15
AM796.jpg,2.466667
CF730.jpg,3.716667
AF1114.jpg,2.966667
AF643.jpg,2.2
CF748.jpg,3.933333
AF1117.jpg,1.966667
AF1538.jpg,4.033333
CM484.jpg,2.633333
CF575.jpg,3.666667
CM652.jpg,3.516667
AF457.jpg,2.583333
AF1928.jpg,2.966667
AM750.jpg,2.266667
AF696.jpg,2.316667
CF78.jpg,2.266667
CF584.jpg,4.416667
CF330.jpg,2.483333
AF1272.jpg,3.9
AM1054.jpg,1.833333
AF1289.jpg,2.716667
CF477.jpg,1.866667
AF1184.jpg,2.333333
AM1682.jpg,3.916667
AF859.jpg,3.116667
AF249.jpg,2.95
AM647.jpg,2.783333
CF712.jpg,3.85
AM1138.jpg,2.583333
AF1757.jpg,2.783333
CF334.jpg,2.166667
AF817.jpg,2.666667
AF1911.jpg,3.666667
AF1849.jpg,3.283333
AM1214.jpg,2.833333
AF1367.jpg,3.083333
AF977.jpg,3.583333
CM375.jpg,2.733333
AF802.jpg,2.783333
CF683.jpg,4.183333
AM245.jpg,4.516667
AM1049.jpg,2.85
CF636.jpg,4.316667
AM847.jpg,2.916667
AM259.jpg,2.283333
AF340.jpg,2.616667
AF389.jpg,2.833333
CF95.jpg,2.066667
AM1222.jpg,2.816667
CF319.jpg,2.65
AF261.jpg,2.133333
AF21.jpg,2.516667
AF339.jpg,2.2
AM12.jpg,2.533333
AF1445.jpg,3.9
CF261.jpg,3.0
AF1577.jpg,3.4
AM1583.jpg,1.35
AF347.jpg,2.716667
AM277.jpg,2.55
AF1426.jpg,3.5
AF1416.jpg,3.383333
CF492.jpg,2.3
AF514.jpg,2.183333
AM348.jpg,2.066667
CM742.jpg,4.283333
AF1659.jpg,3.566667
AF1500.jpg,4.45
AM1761.jpg,3.85
AM698.jpg,2.666667
AF1127.jpg,2.866667
AM44.jpg,4.2
AM393.jpg,2.733333
AF326.jpg,2.833333
AF328.jpg,2.85
AF1002.jpg,2.616667
AM1980.jpg,3.516667
AF131.jpg,2.816667
AF1816.jpg,4.566667
CF654.jpg,4.116667
CM743.jpg,4.016667
AM1521.jpg,1.85
AF279.jpg,3.083333
AF1085.jpg,2.283333
AM1251.jpg,2.85
AM771.jpg,2.333333
AF178.jpg,2.583333
AM1.jpg,3.95
AF198.jpg,2.433333
AM374.jpg,2.55
CM273.jpg,2.866667
AM153.jpg,2.8
AF591.jpg,2.65
CM444.jpg,3.133333
CM574.jpg,3.05
AF1771.jpg,1.666667
AM188.jpg,3.7
AF1948.jpg,2.766667
AM497.jpg,1.866667
AF747.jpg,2.533333
AF393.jpg,2.766667
AF964.jpg,3.783333
AF173.jpg,2.316667
AF565.jpg,4.05
CM78.jpg,2.983333
AF419.jpg,2.733333
AF624.jpg,2.7
AF761.jpg,2.066667
AF401.jpg,1.833333
CM509.jpg,2.7
CM689.jpg,4.433333
AF1803.jpg,3.516667
AF382.jpg,2.116667
AM992.jpg,2.683333
AF1089.jpg,2.033333
CF424.jpg,3.15
AF1292.jpg,3.166667
AM1585.jpg,3.983333
AM1818.jpg,1.75
AM1883.jpg,4.166667
AF195.jpg,2.9
AM1856.jpg,4.3
CF25.jpg,3.966667
AM337.jpg,3.8
AM834.jpg,2.766667
CF42.jpg,3.333333
CF149.jpg,3.583333
AF1391.jpg,2.966667
AM300.jpg,2.433333
AM110.jpg,2.333333
CF396.jpg,3.466667
AF953.jpg,3.833333
AM141.jpg,3.766667
CF382.jpg,2.233333
AF764.jpg,2.6
AF502.jpg,2.616667
AF825.jpg,2.916667
CF720.jpg,3.233333
AM1968.jpg,4.233333
AF57.jpg,2.216667
AF1542.jpg,2.316667
AM1416.jpg,2.8
AM1848.jpg,2.366667
CF304.jpg,3.016667
AF1634.jpg,4.0
AF1965.jpg,1.75
AM265.jpg,2.316667
CF188.jpg,2.966667
AM969.jpg,2.883333
AF668.jpg,2.183333
AM395.jpg,2.466667
AM138.jpg,3.233333
CF647.jpg,4.166667
CF404.jpg,2.233333
AM938.jpg,2.9
AF270.jpg,1.466667
CF503.jpg,2.766667
AM873.jpg,2.35
AF1737.jpg,3.716667
CF284.jpg,3.95
AF456.jpg,2.65
AF1630.jpg,2.766667
CF31.jpg,2.683333
CM483.jpg,3.766667
AM1290.jpg,2.466667
CM613.jpg,1.583333
AM424.jpg,2.916667
CF45.jpg,2.6
AM1249.jpg,2.416667
AM1465.jpg,2.816667
AM1855.jpg,3.266667
AM1220.jpg,2.25
AM1000.jpg,2.766667
CM63.jpg,2.45
AF46.jpg,2.2
CM419.jpg,2.483333
AF685.jpg,4.366667
AF1963.jpg,2.666667
AM1069.jpg,2.233333
AF601.jpg,2.25
AF1907.jpg,2.966667
CM231.jpg,2.416667
AM1875.jpg,3.15
AF1622.jpg,3.9
AM1378.jpg,2.666667
AM1660.jpg,3.583333
AM576.jpg,2.4
CM631.jpg,2.7
AF1576.jpg,3.35
CF493.jpg,2.733333
AM5.jpg,2.3
AM616.jpg,3.016667
CF258.jpg,3.15
AM1277.jpg,2.216667
AM1241.jpg,2.3
CF535.jpg,3.15
CF606.jpg,3.916667
AF42.jpg,2.3
AF508.jpg,2.216667
CF668.jpg,4.6
AF634.jpg,3.383333
CM217.jpg,2.816667
AF1676.jpg,4.416667
CM408.jpg,2.916667
CF406.jpg,2.45
AF954.jpg,4.0
AM177.jpg,2.366667
CM630.jpg,2.633333
AM1977.jpg,4.083333
AM1068.jpg,2.016667
AM1631.jpg,2.5
AF1828.jpg,4.083333
AM1488.jpg,2.783333
AM504.jpg,2.5
AM1807.jpg,4.0
CM304.jpg,2.783333
AM1154.jpg,2.95
CF711.jpg,3.666667
AM991.jpg,2.1
AF1787.jpg,3.966667
AM11.jpg,4.15
AF1406.jpg,3.766667
CF609.jpg,4.7
AF893.jpg,2.8
AF1420.jpg,3.433333
AM56.jpg,3.65
AM1758.jpg,3.616667
CM282.jpg,2.516667
AF983.jpg,3.6
CM91.jpg,2.15
CF495.jpg,2.933333
AM1648.jpg,4.066667
AF107.jpg,1.883333
AF1320.jpg,4.166667
CF67.jpg,2.716667
AM375.jpg,2.816667
AF1020.jpg,2.866667
AM1132.jpg,1.966667
AM876.jpg,2.65
AF1301.jpg,4.033333
AF1176.jpg,2.366667
AF1571.jpg,3.7
AF47.jpg,2.883333
CF200.jpg,2.616667
CF70.jpg,3.1
AF1040.jpg,2.233333
AM1659.jpg,3.05
AM1116.jpg,2.5
CF650.jpg,4.0
AM131.jpg,4.283333
AM1658.jpg,3.466667
AF1764.jpg,3.566667
AM93.jpg,2.133333
AM1642.jpg,4.033333
AF168.jpg,2.55
AF1136.jpg,3.366667
AF113.jpg,3.366667
CF648.jpg,4.65
AF29.jpg,3.05
AF491.jpg,3.716667
AF1072.jpg,3.233333
AM852.jpg,2.45
AM626.jpg,2.9
AM1652.jpg,4.133333
AM1510.jpg,2.7
CF521.jpg,2.266667
CF415.jpg,2.683333
CF161.jpg,2.216667
AF1924.jpg,2.3
AM268.jpg,3.016667
AM1867.jpg,3.85
AF1638.jpg,3.833333
AF1553.jpg,3.833333
AF1995.jpg,1.316667
CM677.jpg,4.083333
AM1584.jpg,2.333333
AM311.jpg,2.366667
AM681.jpg,2.733333
AM649.jpg,3.616667
AM1291.jpg,2.216667
CF508.jpg,2.666667
AM1621.jpg,2.383333
AF649.jpg,2.2
AF1545.jpg,4.216667
AM480.jpg,2.85
AM447.jpg,2.416667
AF1259.jpg,2.666667
AF459.jpg,2.083333
CF165.jpg,1.916667
AF220.jpg,2.65
AF790.jpg,2.916667
AF1183.jpg,3.616667
AF1063.jpg,4.316667
CF704.jpg,4.383333
CM240.jpg,2.4
CM302.jpg,2.55
AF368.jpg,2.6
CM141.jpg,2.683333
CF268.jpg,3.1
AF371.jpg,2.45
AF196.jpg,2.95
CF514.jpg,2.283333
CF525.jpg,2.133333
AM1688.jpg,4.083333
AF1230.jpg,2.016667
AM1298.jpg,2.616667
CM120.jpg,3.333333
AF575.jpg,2.916667
AM1425.jpg,2.316667
AF54.jpg,2.216667
AF313.jpg,2.6
CM177.jpg,2.983333
CF688.jpg,3.6
AF1126.jpg,2.583333
AF1228.jpg,3.333333
AF1447.jpg,4.316667
AM496.jpg,2.416667
AF751.jpg,3.1
AM463.jpg,2.933333
AM1768.jpg,2.766667
AF404.jpg,2.633333
AF1700.jpg,3.05
CF603.jpg,4.35
CF628.jpg,4.316667
AF898.jpg,4.066667
AM1305.jpg,2.75
AM1483.jpg,2.75
AF163.jpg,2.8
AF1508.jpg,3.916667
AM54.jpg,2.866667
AM1920.jpg,2.583333
CM194.jpg,2.116667
AM1778.jpg,2.133333
AM1817.jpg,3.116667
CF743.jpg,2.916667
AF124.jpg,2.566667
AF1249.jpg,4.316667
AF1461.jpg,3.316667
AF1051.jpg,2.7
AM217.jpg,3.883333
CM422.jpg,2.383333
AF1385.jpg,3.8
AF1006.jpg,3.45
AF1423.jpg,3.733333
AM1589.jpg,2.666667
AM1546.jpg,2.5
AF1956.jpg,3.516667
AM1782.jpg,3.0
AF1093.jpg,3.633333
AM1237.jpg,2.566667
CF103.jpg,2.6
AM1112.jpg,2.75
AF1309.jpg,3.766667
AM1986.jpg,2.55
CF611.jpg,4.316667
AM128.jpg,3.366667
CM187.jpg,4.133333
AM1271.jpg,2.45
AM1757.jpg,4.2
CM709.jpg,4.25
AM1016.jpg,1.816667
CM685.jpg,3.25
AM1860.jpg,2.333333
AM302.jpg,2.316667
AM1101.jpg,2.383333
CM481.jpg,2.9
AF823.jpg,2.966667
CM374.jpg,2.566667
AM1947.jpg,2.9
AF588.jpg,3.016667
AM721.jpg,2.833333
AM1454.jpg,2.616667
CF275.jpg,2.966667
AM1830.jpg,2.783333
AF1033.jpg,2.266667
AF485.jpg,2.55
AM1500.jpg,2.6
AM222.jpg,1.85
AM1742.jpg,4.283333
AF1842.jpg,3.916667
AM1243.jpg,2.566667
AM1043.jpg,3.733333
AF722.jpg,4.2
AM1799.jpg,2.966667
AF186.jpg,2.183333
AF998.jpg,3.35
CF456.jpg,3.666667
AF1796.jpg,2.083333
AF1286.jpg,3.9
AM723.jpg,2.25
AM406.jpg,2.8
CF163.jpg,3.3
AF1586.jpg,3.766667
CM283.jpg,2.95
CF352.jpg,2.1
CM667.jpg,4.333333
AF453.jpg,4.1
CM58.jpg,3.833333
AM1330.jpg,2.833333
AF1216.jpg,2.783333
CM202.jpg,2.916667
AF334.jpg,2.25
AM499.jpg,1.866667
AF640.jpg,2.6
AF585.jpg,2.2
AM1420.jpg,2.85
AF258.jpg,2.3
CF7.jpg,3.916667
AM696.jpg,3.35
AM1734.jpg,3.783333
AM711.jpg,2.85
CF637.jpg,4.4
AM1834.jpg,3.516667
AF1558.jpg,3.7
AF717.jpg,2.033333
AM987.jpg,2.683333
AF483.jpg,2.766667
CM556.jpg,2.616667
AF1400.jpg,3.583333
